"ano","mes","dia","local","serie","artista","repertorio"
"2008","dezembro","18","Palácio das Artes","Allegro","Fabio Mechetti, regente","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Cláudia Riccitelli, soprano","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Denise de Freitas, mezzo-soprano","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Coral Lírico de Minas Gerais","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Afrânio Lacerda, regente do coral","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Coro da Osesp","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","18","Palácio das Artes","Allegro","Naomi Munakata, regente do coral","MAHLER | Sinfonia nº 2 em dó menor, “Ressurreição”"
"2008","dezembro","2","Palácio das Artes","Vivace","Fabio Mechetti, regente","NICOLAI | As alegres comadres de Windsor: Abertura"
"2008","dezembro","2","Palácio das Artes","Vivace","Fabio Mechetti, regente","MENDELSSOHN | Sonho de uma noite de verão, op. 61 (trechos selecionados)"
"2008","dezembro","2","Palácio das Artes","Vivace","Fabio Mechetti, regente","TCHAIKOVSKY | Hamlet, op. 67"
"2008","dezembro","2","Palácio das Artes","Vivace","Fabio Mechetti, regente","TCHAIKOVSKY | Romeu e Julieta"
"2008","dezembro","2","Palácio das Artes","Vivace","Wilson Oliveira, diretor de cena","NICOLAI | As alegres comadres de Windsor: Abertura"
"2008","dezembro","2","Palácio das Artes","Vivace","Wilson Oliveira, diretor de cena","MENDELSSOHN | Sonho de uma noite de verão, op. 61 (trechos selecionados)"
"2008","dezembro","2","Palácio das Artes","Vivace","Wilson Oliveira, diretor de cena","TCHAIKOVSKY | Hamlet, op. 67"
"2008","dezembro","2","Palácio das Artes","Vivace","Wilson Oliveira, diretor de cena","TCHAIKOVSKY | Romeu e Julieta"
"2008","novembro","23","São Paulo","Turnê Nacional","Alexandre Barros e Alexandre Bocalari, oboés","DEBUSSY | Prelúdio para “A tarde de um fauno”"
"2008","novembro","23","São Paulo","Turnê Nacional","Alexandre Barros e Alexandre Bocalari, oboés","CORIGLIANO | Concerto para clarinete"
